label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
3,0.5457991361618042,0.1645868420600891,-0.39558714628219604,0.9999508261680603,0.5536171793937683,0.14511214196681976,-0.4057139754295349,0.9999491572380066,0.557754635810852,0.14479301869869232,-0.40570202469825745,0.9999504685401917,0.5621984004974365,0.14439980685710907,-0.40577125549316406,0.999958872795105,0.5455518960952759,0.14506028592586517,-0.3696446716785431,0.9999404549598694,0.5439050197601318,0.14478756487369537,-0.3695867657661438,0.9999127388000488,0.5425222516059875,0.14439420402050018,-0.36959701776504517,0.9999039769172668,0.5806292295455933,0.14917287230491638,-0.37900272011756897,0.9999566078186035,0.5559019446372986,0.14833298325538635,-0.21813173592090607,0.9997899532318115,0.5568881630897522,0.18349090218544006,-0.37906089425086975,0.9999440908432007,0.548151433467865,0.18260033428668976,-0.33279961347579956,0.9998927116394043,0.606124758720398,0.2607852816581726,-0.4558486044406891,0.9999886751174927,0.5821407437324524,0.2655189633369446,0.009140891022980213,0.9994462728500366,0.5906819105148315,0.4264577627182007,-0.48051342368125916,0.9959337711334229,0.5645450353622437,0.4118952751159668,0.11134694516658783,0.09105154126882553,0.5548161268234253,0.5684858560562134,-0.46879321336746216,0.9903838038444519,0.5496826171875,0.5120046734809875,0.024010131135582924,0.2676768898963928,0.5429147481918335,0.6043024659156799,-0.5151439905166626,0.9832605719566345,0.5367931127548218,0.5508825778961182,0.023890705779194832,0.27606305480003357,0.5345957279205322,0.5969844460487366,-0.5179688334465027,0.9832534790039062,0.5349255800247192,0.5522457957267761,-0.019663946703076363,0.28122678399086,0.5379893779754639,0.5863943099975586,-0.4652923047542572,0.9727716445922852,0.5404958724975586,0.5376876592636108,0.003854399546980858,0.2692752182483673,0.5850470066070557,0.5339373350143433,-0.14307591319084167,0.9997962713241577,0.5713991522789001,0.5276879072189331,0.14291849732398987,0.9988071918487549,0.5841594338417053,0.7360191345214844,-0.07859279215335846,0.9696551561355591,0.5735989809036255,0.7158397436141968,0.36040207743644714,0.49130672216415405,0.591212809085846,0.9310437440872192,0.00011826190166175365,0.9774192571640015,0.5805718898773193,0.8621389269828796,0.6038532853126526,0.6709732413291931,0.6028687953948975,0.9661544561386108,9.470820077694952e-05,0.9660006165504456,0.5885592103004456,0.8860021233558655,0.623396098613739,0.7339212894439697,0.5225571393966675,0.9640248417854309,-0.14665082097053528,0.9764600992202759,0.5212852358818054,0.8886682391166687,0.5606006383895874,0.8469453454017639
3,0.5458217859268188,0.164626806974411,-0.3976442217826843,0.9999545216560364,0.5536381006240845,0.14519040286540985,-0.4069890081882477,0.9999527335166931,0.5577895045280457,0.1448674350976944,-0.4069790244102478,0.9999541640281677,0.5622348189353943,0.14446686208248138,-0.4070514142513275,0.9999619126319885,0.545519232749939,0.14515671133995056,-0.371375173330307,0.9999444484710693,0.5438388586044312,0.1448969841003418,-0.3713163137435913,0.9999187588691711,0.5424298644065857,0.14452314376831055,-0.37133070826530457,0.9999101758003235,0.5806618928909302,0.14918358623981476,-0.378508597612381,0.9999601244926453,0.5557931661605835,0.14843931794166565,-0.21722888946533203,0.9998044371604919,0.5569067001342773,0.18357005715370178,-0.3797599673271179,0.9999486207962036,0.5481172204017639,0.1827174872159958,-0.3341490924358368,0.9999011158943176,0.6061171293258667,0.26071327924728394,-0.45272117853164673,0.9999895691871643,0.5817278623580933,0.2657904624938965,0.012547686696052551,0.999466598033905,0.5908114910125732,0.42607414722442627,-0.4748864769935608,0.9962376356124878,0.5639830827713013,0.4117470979690552,0.11629915237426758,0.09252117574214935,0.5548489689826965,0.5684846043586731,-0.46819525957107544,0.9911086559295654,0.5495163202285767,0.5084271430969238,0.024255940690636635,0.27380868792533875,0.5430052280426025,0.6043408513069153,-0.5137295722961426,0.9843094944953918,0.5365414023399353,0.5492832064628601,0.02441985532641411,0.28148385882377625,0.5345621109008789,0.5970337390899658,-0.5159128904342651,0.9842952489852905,0.5346605181694031,0.5516575574874878,-0.019178103655576706,0.28657302260398865,0.5379390716552734,0.5863730311393738,-0.4641423225402832,0.9743991494178772,0.5402387380599976,0.5344005823135376,0.003938162233680487,0.27392247319221497,0.5850549936294556,0.5341048836708069,-0.1434880793094635,0.9998023509979248,0.5713731646537781,0.528094470500946,0.143341064453125,0.9988360404968262,0.584193229675293,0.7361709475517273,-0.08190111815929413,0.9713396430015564,0.5737488269805908,0.7163611054420471,0.35948312282562256,0.49872463941574097,0.591337263584137,0.9315504431724548,-0.003714288817718625,0.9781743288040161,0.5807610750198364,0.8626917004585266,0.6024928689002991,0.6775863766670227,0.6029024124145508,0.9663101434707642,-0.003769630566239357,0.9672307968139648,0.5888999104499817,0.886802613735199,0.6218878030776978,0.7394595742225647,0.5225628018379211,0.9645076990127563,-0.1504518687725067,0.9771783351898193,0.5213308930397034,0.8886976838111877,0.5587102174758911,0.8508418202400208
3,0.5454181432723999,0.16454389691352844,-0.3697293996810913,0.9999565482139587,0.5531212091445923,0.14502088725566864,-0.3865768313407898,0.9999544620513916,0.5570857524871826,0.14470259845256805,-0.38657239079475403,0.9999563097953796,0.5613669753074646,0.1443178951740265,-0.3866305947303772,0.9999637603759766,0.5453723669052124,0.1449345499277115,-0.3470657467842102,0.999945878982544,0.5438066124916077,0.14463743567466736,-0.34701046347618103,0.9999211430549622,0.542465329170227,0.14423340559005737,-0.34701043367385864,0.9999123811721802,0.5795143842697144,0.1490486115217209,-0.378236323595047,0.9999626278877258,0.5558307766914368,0.14818382263183594,-0.20855283737182617,0.9998112916946411,0.556458592414856,0.18348312377929688,-0.36288926005363464,0.9999520182609558,0.5480307340621948,0.18268734216690063,-0.3121478855609894,0.9999071359634399,0.6058749556541443,0.26069653034210205,-0.4590720534324646,0.9999904632568359,0.5816930532455444,0.2659091055393219,0.014293539337813854,0.9994881749153137,0.5905091762542725,0.4257735013961792,-0.49088364839553833,0.9964969754219055,0.5638570189476013,0.4115874171257019,0.11629901826381683,0.09431972354650497,0.5549426674842834,0.5683401226997375,-0.4740465581417084,0.9917535185813904,0.5493407249450684,0.5102555155754089,0.026186013594269753,0.2791932225227356,0.543239414691925,0.6042152047157288,-0.5212026834487915,0.9852594137191772,0.5363882780075073,0.552065908908844,0.026274096220731735,0.2858619689941406,0.534788966178894,0.5970258116722107,-0.5224527716636658,0.9852311015129089,0.53459632396698,0.5519601702690125,-0.017407389357686043,0.29092857241630554,0.5380688905715942,0.5864251852035522,-0.4699081480503082,0.9757978916168213,0.540162205696106,0.5390157699584961,0.0056211696937680244,0.2778558135032654,0.5850540995597839,0.5342298746109009,-0.1445048749446869,0.9998114109039307,0.5709038972854614,0.5281581282615662,0.14434412121772766,0.998877763748169,0.5843662023544312,0.7365254759788513,-0.06983616203069687,0.9726139903068542,0.5737639665603638,0.7163156867027283,0.3732978403568268,0.5094298720359802,0.5913063287734985,0.9315747618675232,0.019215406849980354,0.979280412197113,0.5807459354400635,0.862557053565979,0.6280864477157593,0.6853062510490417,0.602933406829834,0.9661855101585388,0.02031721919775009,0.9683489799499512,0.5889133810997009,0.8864853978157043,0.6493356227874756,0.7426323890686035,0.5226132273674011,0.9646896123886108,-0.12627138197422028,0.9783080220222473,0.521365761756897,0.8891751170158386,0.5904961824417114,0.8558835387229919
3,0.5448061227798462,0.16449116170406342,-0.34588906168937683,0.9999577403068542,0.5525148510932922,0.1449236124753952,-0.3654629588127136,0.9999554753303528,0.5562914609909058,0.14462365210056305,-0.3654707372188568,0.999957799911499,0.560330867767334,0.14425964653491974,-0.3655243515968323,0.9999651908874512,0.5452115535736084,0.14476700127124786,-0.32466983795166016,0.9999461770057678,0.5437825322151184,0.14444325864315033,-0.3246186673641205,0.999921977519989,0.5425000786781311,0.14401698112487793,-0.3246103525161743,0.9999130368232727,0.5783617496490479,0.14904074370861053,-0.3758808672428131,0.999964714050293,0.5560259819030762,0.14808562397956848,-0.19480052590370178,0.9998151063919067,0.5557726621627808,0.1834520548582077,-0.3436084985733032,0.9999549984931946,0.5478590726852417,0.1826809048652649,-0.29104480147361755,0.9999121427536011,0.6056870222091675,0.26055365800857544,-0.45782727003097534,0.9999912977218628,0.5813863277435303,0.2660016417503357,0.022123856469988823,0.9995080232620239,0.5902760624885559,0.4256061315536499,-0.4928007125854492,0.9967325925827026,0.5632385015487671,0.41150426864624023,0.11910128593444824,0.09687390178442001,0.5546262860298157,0.5681726336479187,-0.4774879515171051,0.9923368096351624,0.5493139028549194,0.5118969678878784,0.03144678846001625,0.2848540246486664,0.5429025292396545,0.604252278804779,-0.5263422727584839,0.9861226677894592,0.5362810492515564,0.5535356998443604,0.030889715999364853,0.29027804732322693,0.5345276594161987,0.5968019962310791,-0.5263568758964539,0.9860812425613403,0.5341769456863403,0.5552300810813904,-0.013542401604354382,0.2953178882598877,0.5378139019012451,0.5859963893890381,-0.473052978515625,0.9770366549491882,0.5395711660385132,0.5410805940628052,0.010381083004176617,0.2819066047668457,0.5850523710250854,0.5342940092086792,-0.14523084461688995,0.9998206496238708,0.5705932378768921,0.5281710028648376,0.14505746960639954,0.9989177584648132,0.5845521688461304,0.7369445562362671,-0.0646226778626442,0.9733124375343323,0.5737900733947754,0.71625816822052,0.37427181005477905,0.5161987543106079,0.5913065671920776,0.9325873255729675,0.029052412137389183,0.9802584648132324,0.5807896256446838,0.8626576066017151,0.6270269155502319,0.6896369457244873,0.6029410362243652,0.9664709568023682,0.03053891658782959,0.9692233800888062,0.5889420509338379,0.8867495059967041,0.648317277431488,0.7431894540786743,0.5227035284042358,0.9652488827705383,-0.11592499166727066,0.979304313659668,0.521459698677063,0.8896902203559875,0.5894089937210083,0.8592212200164795
3,0.5443925857543945,0.1644468605518341,-0.3358343243598938,0.9999585151672363,0.5520943403244019,0.14484359323978424,-0.35627609491348267,0.9999560713768005,0.5557464361190796,0.14456163346767426,-0.3562881648540497,0.999958872795105,0.5596350431442261,0.14421644806861877,-0.3563395142555237,0.9999662637710571,0.545110285282135,0.14462117850780487,-0.3152613639831543,0.9999459981918335,0.5437771081924438,0.14427246153354645,-0.3152129054069519,0.9999220371246338,0.542526364326477,0.14382414519786835,-0.31520193815231323,0.9999129772186279,0.5775953531265259,0.1490388661623001,-0.37270766496658325,0.9999664425849915,0.5563077330589294,0.14800530672073364,-0.1883508563041687,0.9998173713684082,0.5552864074707031,0.18343311548233032,-0.3347782492637634,0.9999575614929199,0.547744631767273,0.18267732858657837,-0.28190940618515015,0.9999163746833801,0.6054518818855286,0.26031625270843506,-0.4567324221134186,0.9999920725822449,0.5813785791397095,0.26602622866630554,0.027224380522966385,0.9995259642601013,0.5901437997817993,0.4255162477493286,-0.4918976426124573,0.9969409108161926,0.5631186366081238,0.41144582629203796,0.12117491662502289,0.09918669611215591,0.554426372051239,0.5679751038551331,-0.4767034947872162,0.9928553104400635,0.549156665802002,0.5128628015518188,0.03502877801656723,0.2893226146697998,0.5426878929138184,0.6040663123130798,-0.5258743762969971,0.9868870377540588,0.5361689329147339,0.554306149482727,0.03422092646360397,0.2936198115348816,0.5343607664108276,0.5965539216995239,-0.5255935788154602,0.9868334531784058,0.5340865254402161,0.5566779375076294,-0.010534883476793766,0.29861322045326233,0.5376506447792053,0.5856978893280029,-0.47221893072128296,0.9781193733215332,0.5393784642219543,0.5420887470245361,0.013791369274258614,0.28494319319725037,0.5850567817687988,0.5343040823936462,-0.1457207053899765,0.9998289942741394,0.570555567741394,0.5281468033790588,0.14553803205490112,0.9989523887634277,0.5847015976905823,0.7371603846549988,-0.060794103890657425,0.9736942052841187,0.573844313621521,0.7162257432937622,0.37419643998146057,0.5213843584060669,0.5913010835647583,0.9331132173538208,0.03515079617500305,0.9811221957206726,0.5808027982711792,0.8626611232757568,0.6260954737663269,0.6922657489776611,0.602947473526001,0.9666918516159058,0.03682129830121994,0.9699225425720215,0.5889484882354736,0.8867747187614441,0.6474533677101135,0.7424149513244629,0.5227848291397095,0.9656340479850769,-0.10888820886611938,0.9801957607269287,0.5215046405792236,0.8899028301239014,0.5889300107955933,0.861699104309082
3,0.5443634390830994,0.1646607667207718,-0.34558436274528503,0.9999603629112244,0.55198734998703,0.14506694674491882,-0.3635863959789276,0.9999578595161438,0.5556082129478455,0.14475788176059723,-0.3635907769203186,0.9999608397483826,0.5594733357429504,0.1443910002708435,-0.36364784836769104,0.9999679923057556,0.5450842976570129,0.14489422738552094,-0.3234196603298187,0.9999477863311768,0.5437806844711304,0.14456166326999664,-0.3233692944049835,0.9999247789382935,0.5425500273704529,0.1441207379102707,-0.3233613669872284,0.9999157190322876,0.577400803565979,0.1491493284702301,-0.37185171246528625,0.9999685287475586,0.5563281774520874,0.14826782047748566,-0.18943479657173157,0.9998244643211365,0.5551941990852356,0.18352888524532318,-0.3409018814563751,0.9999603629112244,0.5477312803268433,0.1828579157590866,-0.2891792953014374,0.9999213218688965,0.6054444909095764,0.26048871874809265,-0.45614343881607056,0.9999927282333374,0.5807522535324097,0.26649969816207886,0.030072396621108055,0.9995443224906921,0.5901325345039368,0.4254220426082611,-0.49304693937301636,0.9971508383750916,0.5622285604476929,0.411367267370224,0.1245451420545578,0.10154350847005844,0.5539998412132263,0.568814218044281,-0.4788661003112793,0.9933628439903259,0.5487684607505798,0.5115625858306885,0.03692477196455002,0.29579493403434753,0.541281521320343,0.6043269634246826,-0.5281096696853638,0.9876612424850464,0.5356271862983704,0.5539242625236511,0.036116939038038254,0.2992691695690155,0.5332141518592834,0.5963107943534851,-0.5279741287231445,0.9875983595848083,0.5333546996116638,0.553551435470581,-0.008371548727154732,0.30418339371681213,0.5370315313339233,0.5854530334472656,-0.4743375778198242,0.9792653322219849,0.5386306643486023,0.5419269800186157,0.015910787507891655,0.2898590862751007,0.5849898457527161,0.5342931151390076,-0.14680470526218414,0.9998367428779602,0.5701494216918945,0.5281315445899963,0.14662592113018036,0.9989867210388184,0.5846891403198242,0.7375487685203552,-0.07391016185283661,0.9746253490447998,0.5738633871078491,0.7162050008773804,0.3731071949005127,0.5277125835418701,0.5913422703742981,0.9356447458267212,0.00458247447386384,0.9819753170013428,0.5808047652244568,0.8630114197731018,0.6213724613189697,0.6964940428733826,0.602954626083374,0.9679999947547913,0.004405120853334665,0.9709146618843079,0.588955283164978,0.8874808549880981,0.642126202583313,0.7436676025390625,0.5228127241134644,0.9666935801506042,-0.14378800988197327,0.9810413718223572,0.5215194225311279,0.8907738924026489,0.5830066800117493,0.8645321726799011
3,0.5443594455718994,0.1649150848388672,-0.34996429085731506,0.9999620318412781,0.5519313216209412,0.1453152298927307,-0.36714935302734375,0.9999594688415527,0.5555369853973389,0.1449836790561676,-0.3671512007713318,0.9999626278877258,0.5593931078910828,0.14459873735904694,-0.36721059679985046,0.999969482421875,0.545076310634613,0.1451847404241562,-0.3272712230682373,0.9999493956565857,0.543788492679596,0.14486221969127655,-0.3272199034690857,0.9999272227287292,0.5425673723220825,0.14442311227321625,-0.32721349596977234,0.9999181032180786,0.5773037075996399,0.14927390217781067,-0.3713762164115906,0.9999704360961914,0.5563454627990723,0.1485144942998886,-0.19037631154060364,0.9998307824134827,0.555140495300293,0.18365246057510376,-0.34395360946655273,0.9999628663063049,0.5477250814437866,0.183046355843544,-0.2926265597343445,0.9999256730079651,0.6054246425628662,0.2605404257774353,-0.4556966722011566,0.9999933242797852,0.5804945230484009,0.2667005956172943,0.03177647665143013,0.9995595216751099,0.5902178883552551,0.4253050982952118,-0.49298030138015747,0.9973400235176086,0.5619176030158997,0.41099366545677185,0.1273362636566162,0.10323889553546906,0.5536530017852783,0.5692574381828308,-0.47997426986694336,0.9938170313835144,0.5486452579498291,0.5099270939826965,0.03873271495103836,0.30086302757263184,0.5403196215629578,0.6043714880943298,-0.5292787551879883,0.9883511662483215,0.5353996157646179,0.5477699041366577,0.03797236084938049,0.3037564754486084,0.5324468016624451,0.5960797667503357,-0.529420018196106,0.9882795810699463,0.5330005884170532,0.5508752465248108,-0.00636048149317503,0.30859795212745667,0.5365831851959229,0.5852469205856323,-0.47554153203964233,0.9802857041358948,0.5382652878761292,0.5416563749313354,0.017871515825390816,0.2936713397502899,0.5849504470825195,0.5342843532562256,-0.14760620892047882,0.9998433589935303,0.570010244846344,0.5280563831329346,0.1474343240261078,0.9990149140357971,0.5846750736236572,0.7377464175224304,-0.08112703263759613,0.9755212664604187,0.573878824710846,0.7162007689476013,0.3723069727420807,0.5332050919532776,0.5913736820220947,0.9368641376495361,-0.00685765128582716,0.9827261567115784,0.5808054804801941,0.8633357882499695,0.618881344795227,0.7003101706504822,0.6029612421989441,0.9687562584877014,-0.007373183034360409,0.9718207120895386,0.5889660120010376,0.8881962895393372,0.6393719911575317,0.7451193332672119,0.5228348970413208,0.9674261212348938,-0.1558074653148651,0.9817800521850586,0.5215343832969666,0.8912331461906433,0.5799136161804199,0.8670125007629395
3,0.5446956157684326,0.1649356633424759,-0.38678818941116333,0.999963104724884,0.5522922277450562,0.14534910023212433,-0.3990873098373413,0.9999608397483826,0.55612713098526,0.14500999450683594,-0.3991084694862366,0.9999642372131348,0.5601982474327087,0.14461499452590942,-0.3992002606391907,0.9999706745147705,0.5451834797859192,0.14525754749774933,-0.36149758100509644,0.9999504685401917,0.5438329577445984,0.14493566751480103,-0.3614574074745178,0.9999293088912964,0.5425816774368286,0.14450165629386902,-0.36145761609077454,0.9999196529388428,0.578158974647522,0.14929328858852386,-0.3750629127025604,0.9999719262123108,0.5563592910766602,0.14858534932136536,-0.20395514369010925,0.9998356699943542,0.5555727481842041,0.1836550086736679,-0.36986103653907776,0.9999643564224243,0.5478132963180542,0.18304891884326935,-0.3214947581291199,0.9999275207519531,0.6056984066963196,0.2604607939720154,-0.4484773278236389,0.9999936819076538,0.5804466605186462,0.2665138840675354,0.03338093310594559,0.9995438456535339,0.5875041484832764,0.42679861187934875,-0.46727028489112854,0.9974492192268372,0.5616809129714966,0.3983365297317505,0.1772606372833252,0.10328038036823273,0.5309642553329468,0.5584414601325989,-0.44542813301086426,0.9940298795700073,0.5419028401374817,0.4599348306655884,0.12320734560489655,0.306435763835907,0.5134575366973877,0.5901293158531189,-0.491412490606308,0.9885530471801758,0.5341907739639282,0.48068755865097046,0.12395602464675903,0.31133365631103516,0.5066214799880981,0.5804516673088074,-0.5001555681228638,0.9884752035140991,0.529760479927063,0.4690723121166229,0.08399992436170578,0.31656256318092346,0.5127060413360596,0.5698435306549072,-0.4438880980014801,0.9805664420127869,0.53401780128479,0.4634184241294861,0.10534314066171646,0.3004152476787567,0.5846947431564331,0.53373783826828,-0.14992685616016388,0.9998459815979004,0.5698064565658569,0.5265708565711975,0.14984382688999176,0.9990218281745911,0.5846161246299744,0.736652672290802,-0.08006782829761505,0.9757901430130005,0.5738909840583801,0.714000403881073,0.3705894351005554,0.5380420684814453,0.5913912653923035,0.934219479560852,0.01076341513544321,0.9827524423599243,0.5808085203170776,0.8605930805206299,0.6173219084739685,0.705652117729187,0.6029821634292603,0.9677547216415405,0.012761140242218971,0.9719951152801514,0.5886551737785339,0.8829872608184814,0.6377784013748169,0.7502806782722473,0.5228650569915771,0.9669957756996155,-0.13443250954151154,0.9818530678749084,0.5215498805046082,0.8888633847236633,0.5784491300582886,0.8691719174385071
3,0.5448695421218872,0.1652202308177948,-0.37764307856559753,0.9999618530273438,0.5523074865341187,0.14567139744758606,-0.3922880291938782,0.99996018409729,0.5561421513557434,0.14529888331890106,-0.39233076572418213,0.9999641180038452,0.5602082014083862,0.14487965404987335,-0.3924579620361328,0.9999703764915466,0.5454567670822144,0.14567168056964874,-0.3547370433807373,0.9999491572380066,0.5442232489585876,0.14534910023212433,-0.35469743609428406,0.9999280571937561,0.5431098341941833,0.1448923945426941,-0.3547324538230896,0.9999169111251831,0.5781015157699585,0.14936727285385132,-0.36880356073379517,0.999972403049469,0.5568898916244507,0.14871038496494293,-0.19870562851428986,0.9998353719711304,0.5557205080986023,0.18369293212890625,-0.35984891653060913,0.9999638199806213,0.5482211112976074,0.18311966955661774,-0.31153467297554016,0.9999246597290039,0.6054016947746277,0.260407030582428,-0.446530282497406,0.9999939203262329,0.5861139893531799,0.2634311616420746,0.04418648034334183,0.9995176792144775,0.5815263986587524,0.4265054762363434,-0.46895676851272583,0.9974957704544067,0.5726684331893921,0.38966241478919983,0.20418401062488556,0.0967366099357605,0.5110555291175842,0.5369697213172913,-0.4264279305934906,0.9940629601478577,0.5417327880859375,0.4443919062614441,0.1764097958803177,0.29068443179130554,0.49033015966415405,0.5635490417480469,-0.47144585847854614,0.9884522557258606,0.5337882041931152,0.46126922965049744,0.18085582554340363,0.29920029640197754,0.48277077078819275,0.5541000962257385,-0.4762330651283264,0.9883580803871155,0.5274630188941956,0.4506497085094452,0.13956642150878906,0.3046873211860657,0.4899069666862488,0.5455953478813171,-0.4231264591217041,0.980285108089447,0.531962513923645,0.445756733417511,0.15782475471496582,0.28923773765563965,0.5830385684967041,0.533776581287384,-0.15268275141716003,0.9998470544815063,0.5738284587860107,0.5247103571891785,0.15266801416873932,0.9990218281745911,0.5840455293655396,0.7347077131271362,-0.052016209810972214,0.9765841364860535,0.5760489702224731,0.7120586037635803,0.382815957069397,0.5392025113105774,0.5914372801780701,0.933736264705658,0.0625876784324646,0.9827300310134888,0.5814289450645447,0.8601242303848267,0.6461039781570435,0.7125334143638611,0.6029852628707886,0.9675548672676086,0.06735683977603912,0.9723603129386902,0.588661789894104,0.8827973008155823,0.6687382459640503,0.7572578191757202,0.5227974653244019,0.9658467173576355,-0.06288646161556244,0.9818907380104065,0.5219322443008423,0.8817939162254333,0.6186415553092957,0.8718761801719666
3,0.5450320839881897,0.1654687523841858,-0.3733970820903778,0.9999610781669617,0.5523357391357422,0.14593404531478882,-0.38902124762535095,0.9999599456787109,0.5561506748199463,0.14553548395633698,-0.3890686631202698,0.9999642968177795,0.5602213144302368,0.14509554207324982,-0.3892075717449188,0.9999703168869019,0.5456885695457458,0.14600880444049835,-0.35158365964889526,0.9999485015869141,0.5445305705070496,0.14568829536437988,-0.35154566168785095,0.9999276399612427,0.5435020923614502,0.14521704614162445,-0.35159680247306824,0.9999153017997742,0.5780813694000244,0.14941741526126862,-0.36621320247650146,0.9999729990959167,0.5572898387908936,0.14881548285484314,-0.19672641158103943,0.9998366236686707,0.5558633208274841,0.18373610079288483,-0.35573798418045044,0.999963641166687,0.5485347509384155,0.18319199979305267,-0.30745500326156616,0.9999229311943054,0.6052067875862122,0.26036229729652405,-0.445298433303833,0.9999940991401672,0.5884301662445068,0.261796236038208,0.046756960451602936,0.9994962811470032,0.5790255665779114,0.4262506663799286,-0.46909457445144653,0.9975384473800659,0.5757919549942017,0.38681450486183167,0.20928005874156952,0.0908280462026596,0.507770836353302,0.5321212410926819,-0.4231906533241272,0.9940947890281677,0.5416187047958374,0.4401351809501648,0.18601717054843903,0.2765834629535675,0.4871915876865387,0.5582749247550964,-0.46802228689193726,0.9883711338043213,0.5335079431533813,0.45663174986839294,0.19110611081123352,0.2884604036808014,0.4795856475830078,0.5489805936813354,-0.47252172231674194,0.9882621169090271,0.52631676197052,0.44620847702026367,0.1498115211725235,0.29419684410095215,0.486666738986969,0.540665864944458,-0.41976460814476013,0.9800505638122559,0.5309271812438965,0.4414633810520172,0.16752889752388,0.2793661952018738,0.5820999145507812,0.53379887342453,-0.1540386825799942,0.9998485445976257,0.5756986141204834,0.5236222743988037,0.15404972434043884,0.9990252256393433,0.5836666822433472,0.7335251569747925,-0.04888599365949631,0.9774174094200134,0.5772711634635925,0.7108884453773499,0.38711416721343994,0.5409648418426514,0.5914570093154907,0.9334936141967773,0.06326233595609665,0.9828063249588013,0.5818139910697937,0.8599226474761963,0.6528804302215576,0.7193402647972107,0.6029850244522095,0.9674224853515625,0.06769461184740067,0.9728213548660278,0.5886700749397278,0.8827497959136963,0.6756941080093384,0.7639614939689636,0.5227486491203308,0.9652548432350159,-0.06270871311426163,0.9820266962051392,0.5222122073173523,0.8792361617088318,0.6261169910430908,0.8746662139892578
